data_id,period,event_type_code,event_type,actor1,assoc_actor_1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities
CON1989825,2018 August,1,Battle-Government regains territory,Military Forces of Afghanistan (2004-),0,Taliban,0,2,12,Southern Asia,Afghanistan,Helmand,Nad Ali,0,Nad-e Ali,31.6323,64.2645,2,Afghan Ministry of Defense,National,"Afghan military forces conducted air and ground raids against suspected Taliban militants in Nahri Saraj and Nad Ali Districts, Ghazni Province over 24 hours, as reported on Aug 2. Casualties not reported, but the area was deemed clear of militants and 4 fighting positions were destroyed.",0
CON1989826,2018 August,1,Battle-Government regains territory,Military Forces of Afghanistan (2004-),0,Taliban,0,2,12,Southern Asia,Afghanistan,Helmand,Nahri Saraj,0,Girishk,31.8209,64.57,2,Afghan Ministry of Defense,National,"Afghan military forces conducted air and ground raids against suspected Taliban militants in Nahri Saraj and Nad Ali Districts, Ghazni Province over 24 hours, as reported on Aug 2. Casualties not reported, but the area was deemed clear of militants and 4 fighting positions were destroyed.",0
CON1989830,2018 August,1,Battle-Government regains territory,Military Forces of Afghanistan (2004-),Police Forces of Afghanistan (2004-); Police Forces of Afghanistan (2004-) National Directorate of Security,Taliban,0,2,12,Southern Asia,Afghanistan,Kunar,Bar Kunar,0,Asmar,35.0333,71.3581,2,Afghan Ministry of Defense,National,"Afghan military forces conducted operations with air support against Taliban militants in the Bar Kunar and Ghaziabad Districts, Kunar Province beginning the night of Aug 3 and continuing into Aug 4. 51 militants were killed (coded across 4 events), including foreigners and high-level leaders, and 6 were wounded. Dozens of villages were cleared of militants.",13
CON1989831,2018 August,1,Battle-Government regains territory,Military Forces of Afghanistan (2004-),Police Forces of Afghanistan (2004-); Police Forces of Afghanistan (2004-) National Directorate of Security,Taliban,0,2,12,Southern Asia,Afghanistan,Kunar,Ghaziabad,0,Ghaziabad,34.7158,70.764,2,Afghan Ministry of Defense,National,"Afghan military forces conducted operations with air support against Taliban militants in the Bar Kunar and Ghaziabad Districts, Kunar Province beginning the night of Aug 3 and continuing into Aug 4. 51 militants were killed (coded across 4 events), including foreigners and high-level leaders, and 6 were wounded. Dozens of villages were cleared of militants.",13
CON1989834,2018 August,1,Battle-Government regains territory,Military Forces of Afghanistan (2004-),Police Forces of Afghanistan (2004-); Police Forces of Afghanistan (2004-) National Directorate of Security,Taliban,0,2,12,Southern Asia,Afghanistan,Kunar,Bar Kunar,0,Asmar,35.0333,71.3581,2,Afghan Ministry of Defense,National,"Afghan military forces conducted operations with air support against Taliban militants in the Bar Kunar and Ghaziabad Districts, Kunar Province beginning the night of Aug 3 and continuing into Aug 4. 51 militants were killed (coded across 4 events), including foreigners and high-level leaders, and 6 were wounded. Dozens of villages were cleared of militants.",13
CON1989835,2018 August,1,Battle-Government regains territory,Military Forces of Afghanistan (2004-),Police Forces of Afghanistan (2004-); Police Forces of Afghanistan (2004-) National Directorate of Security,Taliban,0,2,12,Southern Asia,Afghanistan,Kunar,Ghaziabad,0,Ghaziabad,34.7158,70.764,2,Afghan Ministry of Defense,National,"Afghan military forces conducted operations with air support against Taliban militants in the Bar Kunar and Ghaziabad Districts, Kunar Province beginning the night of Aug 3 and continuing into Aug 4. 51 militants were killed (coded across 4 events), including foreigners and high-level leaders, and 6 were wounded. Dozens of villages were cleared of militants.",12
CON1989838,2018 August,1,Battle-Government regains territory,Military Forces of Afghanistan (2004-),0,Taliban,0,2,12,Southern Asia,Afghanistan,Takhar,Baharak,0,Baharak,36.8019,69.3995,2,Bakhtar News Agency,National,On 06-August-2018 15 Taliban miitants were killed and 25 were injured during a battle with Afghan Security Forces in the Baharak district of Takhar province which resulted in the recapture of the district by the Afghan military.,15
CON1989849,2018 August,1,Battle-Government regains territory,Military Forces of Afghanistan (2004-),NATO: North Atlantic Treaty Organization; Military Forces of United States; Police Forces of Afghanistan (2004-),Taliban,0,2,12,Southern Asia,Afghanistan,Ghazni,Ghazni,0,Ghazni,33.5508,68.4225,1,Agence France Press; NY Times,0,"On 15-August-2018, Afghan military and police forces, along with US air support, recaptured Ghazni city from the Taliban after battling since August 10th. Estimates place the total fatality count over six days at a minimum of 155 police and soldiers, 60 civilians, and 430 Taliban militants, although numbers vary significantly across sources. 645 fatalities split over six days.",108
CON1989855,2018 August,1,Battle-Government regains territory,Military Forces of Afghanistan (2004-),0,Taliban,0,2,12,Southern Asia,Afghanistan,Takhar,Dashti Qala,0,Dashti Qala,37.2216,69.4975,2,BBC Monitoring; Ghaznawian TV,National,On 18-August-2018 Afghan Security Forces launched an operation against Taliban militants in the Dashti Qala distrct of Takhar province. The Afghan Forces regained control of the district. No casualties reported.,0
CON1989859,2018 August,1,Battle-Government regains territory,Military Forces of Afghanistan (2004-),0,Taliban,0,2,12,Southern Asia,Afghanistan,Faryab,Kohistan,0,Qala,35.3821,64.7566,2,Bakhtar News Agency,National,On 24-August-2018 30 Taliban militants were killed including 2 commanders and dozens wounded in a battle that resulted in the recapture of Kohistan district of Faryab province by Afghan Security Forces.,30
CON1989863,2018 August,1,Battle-Government regains territory,Military Forces of Afghanistan (2004-) Special Forces,Military Forces of Afghanistan (2004-),Taliban,0,2,12,Southern Asia,Afghanistan,Faryab,Kohistan,0,Qala,35.3821,64.7566,2,BBC Monitoring; Afghan Islamic Press news agency,Regional,"On 27-August-2018, 47 Taliban militants and 2 Afghan Special Forces were killed and 17 militants wounded in clashes the led to the recapture of Kohistan district, Faryab province, from the Taliban by Afghan Special Forces with air and ground reinforcements.",49
CON1882485,2018 September,1,Battle-Government regains territory,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Ghazni,Ab Band,0,Ab Band,32.9833,67.9667,2,Afghan Ministry of Defense in Farsi,National,"As reported on Sep 22, over the previous 24 hours, Afghan military forces conducted ground and air raids against suspected Taliban and/or IS militants in Ab Band district, Ghazni province. 18 militants were killed, 25 were injured, and some villages were completely cleared of militants.",18
CON1893184,2018 October,1,Battle-Government regains territory,Police Forces of Afghanistan (2004-) Afghan Local Police,0,Taliban,0,2,12,Southern Asia,Afghanistan,Samangan,Dara i Sufi Payan,0,Dara i Sufi Payan,35.9552,67.2692,2,Pajhwok Afghan News English,National,"On 13-October-2018, 3 Afghan Local Police and 2 Taliban militants were killed in clashes that led to the recapturing of 40 villages by ALP Forces in the Dara I Sufi Payan district, Samangan province. The Taliban dispute the fatalities reported.",5
CON1893204,2018 October,1,Battle-Government regains territory,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Ghazni,Andar,0,Chahar Dewar-e Mulla Ali,33.4262,68.4018,2,Afghan Ministry of Defense in Farsi,National,"As reported on Oct 15, over 24 hours, Afghan military forces cleared the Chahar Dewar-e Mulla Ali area of Andar district, Ghazni province; areas along the Muqur-Qarabagh road; and the Kande Khosrow, Kotahgay, and Darah Hesar areas of Surobi district, Kabul province of suspected Taliban and/or IS militants' presence. No information on casualties provided.",0
CON1893211,2018 October,1,Battle-Government regains territory,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Ghazni,Muqur,0,Muqur,32.8201,67.7693,2,Afghan Ministry of Defense in Farsi,National,"As reported on Oct 15, over 24 hours, Afghan military forces cleared the Chahar Dewar-e Mulla Ali area of Andar district, Ghazni province; areas along the Muqur-Qarabagh road; and the Kande Khosrow, Kotahgay, and Darah Hesar areas of Surobi district, Kabul province of suspected Taliban and/or IS militants' presence. No information on casualties provided.",0
CON1893216,2018 October,1,Battle-Government regains territory,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Kabul,Surobi,0,Surobi,34.5897,69.7625,2,Afghan Ministry of Defense in Farsi,National,"As reported on Oct 15, over 24 hours, Afghan military forces cleared the Chahar Dewar-e Mulla Ali area of Andar district, Ghazni province; areas along the Muqur-Qarabagh road; and the Kande Khosrow, Kotahgay, and Darah Hesar areas of Surobi district, Kabul province of suspected Taliban and/or IS militants' presence. No information on casualties provided.",0
CON1893217,2018 October,1,Battle-Government regains territory,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Kabul,Surobi,0,Kotahgay,34.5567,69.7486,2,Afghan Ministry of Defense in Farsi,National,"As reported on Oct 15, over 24 hours, Afghan military forces cleared the Chahar Dewar-e Mulla Ali area of Andar district, Ghazni province; areas along the Muqur-Qarabagh road; and the Kande Khosrow, Kotahgay, and Darah Hesar areas of Surobi district, Kabul province of suspected Taliban and/or IS militants' presence. No information on casualties provided.",0
CON1955097,2018 November,1,Battle-Government regains territory,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Samangan,Dara i Sufi Payan,0,Dara i Sufi Payan,35.9552,67.2692,2,Afghan Ministry of Defense in Farsi,National,"As reported on Nov 6, over the past 24 hours, Afghan military forces staged ground operations with air support against suspected Taliban and/or IS militants in Dara i Sufi Payan district, Samangan province. No information on casualties was provided. The villages of Bache Mazar, Shabnam, Qadugh, Garzpanj, and Bayk Mohammad Tobek Vaziraki were cleared of militant presence.",0
CON1955098,2018 November,1,Battle-Government regains territory,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Samangan,Dara i Sufi Payan,0,Qadam Ali,36.1825,67.5502,1,Afghan Ministry of Defense in Farsi,National,"As reported on Nov 6, over the past 24 hours, Afghan military forces staged ground operations with air support against suspected Taliban and/or IS militants in Dara i Sufi Payan district, Samangan province. No information on casualties was provided. The village of Qadam Ali was cleared of militant presence.",0
CON1955110,2018 November,1,Battle-Government regains territory,Military Forces of Afghanistan (2004-),0,Taliban,0,2,12,Southern Asia,Afghanistan,Sar-e Pol,Sangcharak,0,Tukzar,35.9483,66.4213,2,Xinhua General News Service,National,"On 05-November-2018, 10 Taliban militants were killed and 20 wounded in clashes with Afghan Militant Forces in the Shulakam area of Sangcharak district, Sar-e Pol province. The Afghan forces recaptured the Shulakam area during the clashes.",10
CON1955144,2018 November,1,Battle-Government regains territory,Military Forces of Afghanistan (2004-),0,Taliban,0,2,12,Southern Asia,Afghanistan,Baghlan,Dahana i Ghuri,0,Dahana i Ghuri,35.9024,68.4874,2,Afghan Ministry of Defense in Farsi,National,"As reported on Oct 9, over the past 24 hours, Afghan military forces conducted ground operations with air support against Taliban militants in Dahana I Ghuri district, Baghlan province. 10 militants were killed, 9 were injured, and 6 were arrested. The villages of Jaji Golkhan, Sayyed Mohammad, Shir Alam, and Aisi Khel were cleared of militant presence.",10
CON1988235,2018 November,1,Battle-Government regains territory,Military Forces of Afghanistan (2004-),0,Taliban,0,2,12,Southern Asia,Afghanistan,Takhar,Ishkamish,0,Ishkamish,36.3798,69.3236,2,Xinhua General News Service,International,"On 17-November-2018, 5 Taliban militants were killed and several villages were recaptured by Afghan Military Forces in the Chkhat Payen area of Ishkamish district, Takhar province.",5
CON2127258,2018 November,1,Battle-Government regains territory,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Ghazni,Malistan,0,Malistan,33.301,67.1704,2,Afghan Ministry of Defense in Farsi,National,"As reported on Nov 19, over the past 24 hours, Afghan military forces conducted ground operations with air support against suspected Taliban and/or IS militants in Malistan district, Ghazni province. 31 militants were killed, 15 were injured, and the district was cleared of militant presence",31
CON2127318,2018 November,1,Battle-Government regains territory,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Balkh,Charbolak,0,Charbolak,36.7598,66.7227,2,Afghan Ministry of Defense in Farsi,National,"As reported on Nov 23, over the past 24 hours, Afghan military forces conducted ground operations with air support against suspected Taliban and/or IS militants in Charbolak district, Balkh province. 8 militants were killed, 10 were injured, and many unspecified areas were cleared of militants' presence.",8
