data_id,period,event_type_code,event_type,actor1,assoc_actor_1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities
CON1990648,2018 April,7,Riots/Protests,Protesters (Afghanistan),0,0,0,0,60,Southern Asia,Afghanistan,Urozgan,Tarinkot,0,Tarinkot,32.6268,65.8733,1,Pajhwok Afghan News English,National,"On April 27th, hundreds of locals blocked the highway in Tarinkot city to demand better road security after 5 civilians were killed by Taliban militants on the 25th while driving on the highway in Urozgan.",0
CON1990649,2018 April,7,Riots/Protests,Protesters (Afghanistan),0,0,0,0,60,Southern Asia,Afghanistan,Urozgan,Tarinkot,0,Tarinkot,32.6268,65.8733,1,Pajhwok Afghan News English,National,"On April 28th, residents of Urozgan province closed town the capital city Tarinkot and staged demonstrations to demand better security on the highway after 5 civilians were kidnapped and killed on April 25th.",0
CON1990660,2018 May,7,Riots/Protests,Protesters (Afghanistan),0,0,0,0,60,Southern Asia,Afghanistan,Kunduz,Kunduz,0,Kunduz,36.729,68.857,1,Pajhwok Afghan News English,National,"On May 4th, protesters blocked the Kunduz-Kandarhar highway at the Seh Darak area of Kunduz City, alleging that government officials had taken their land.",0
CON1990665,2018 May,7,Riots/Protests,Protesters (Afghanistan),Labour Group (Afghanistan),0,0,0,60,Southern Asia,Afghanistan,Herat,Hirat,0,Herat,34.3482,62.1997,3,BBC Monitoring; Herat TV,Subnational,"As reported on May 5th, a group of retired civil servants staged a protest demonstration in Herat province against delays in the payment of their entitlements.",0
CON1990681,2018 May,7,Riots/Protests,Protesters (Afghanistan),0,0,0,0,60,Southern Asia,Afghanistan,Kunar,Khas Kunar,0,Khas Kunar,34.6479,70.8975,2,BBC Monitoring; Shamshad TV,National,"As reported on May 11th, residents staged a protest recently in Khas Kunar district of Kunar province against NATO forces after they allegedly killed a civilian during recent operations.",0
CON1989595,2018 May,7,Riots/Protests,Protesters (Afghanistan),0,0,0,0,60,Southern Asia,Afghanistan,Helmand,Lashkargah,0,Lashkargah,31.5938,64.3716,1,Pajhwok Afghan News,National,"Some protesters began a march from Lashkargah City in Helmand Province to Kabul on (or near) May 12 against incidents of violence against civilians, particularly a March 24 suicide attack in Lashkargah. Nearly 70 people were participating in the march at some point. They held sit-ins and rallies in some provinces.",0
CON1989548,2018 May,7,Riots/Protests,Protesters (Afghanistan),Unidentified Tribal Group (Afghanistan),0,0,0,60,Southern Asia,Afghanistan,Paktika,Sharana,0,Sharan,33.1757,68.7304,1,Pajhwok Afghan News English,National,"On May 14th, tribal elders, public representatives, and local youths began a sit-in protest outside the Governor's office in Sharan, Paktika, against security threats and the rising cost of food.",0
CON1989556,2018 May,7,Riots/Protests,Protesters (Afghanistan),0,0,0,0,60,Southern Asia,Afghanistan,Urozgan,Tarinkot,0,Tarinkot,32.6268,65.8733,1,BBC Monitoring; Paiwastoon Ghag,National,"As reported on May 18th, dozens of residents staged a protest demonstration in Tarinkot city to demand better security in their province.",0
CON1989572,2018 May,7,Riots/Protests,Protesters (Afghanistan),Refugees/IDPs (Afghanistan),0,0,0,60,Southern Asia,Afghanistan,Herat,Hirat,0,Herat,34.3482,62.1997,1,BBC Monitoring; Herat TV,Subnational,"As reported on May 28th, a group of internally displaced people staged a recent protest in Herat criticizing the government for its lack of support.",0
CON1989573,2018 May,7,Riots/Protests,Protesters (Afghanistan),0,0,0,0,60,Southern Asia,Afghanistan,Kabul,Kabul,0,Kabul,34.5167,69.1833,1,BBC Monitoring; Shamshad TV,Subnational,"As reported on May 28th, a coalition of Afghan political parties staged a recent protest in Kabul to stress the need for the government to hold the parliamentary elections in its due time.",0
CON1989575,2018 May,7,Riots/Protests,Protesters (Afghanistan),0,0,0,0,60,Southern Asia,Afghanistan,Kabul,Kabul,0,Kabul,34.5167,69.1833,1,BBC Monitoring; Radio Khost,Subnational-International,People staged a protest in front of the UN office in Kabul City on May 27 against the decision of Pakistan's Parliament to merge FATA with Khyber Pakhtunkhwa Province.,0
CON1989596,2018 June,7,Riots/Protests,Protesters (Afghanistan),0,0,0,0,60,Southern Asia,Afghanistan,Bamyan,Bamyan,0,Bamyan,34.8216,67.8273,3,BBC Monitoring; Ghaznawian TV,Subnational-International,"Hundreds of people staged a protest in Bamyan Province, as reported on June 1, in criticism of remarks by the first lady, Rula Ghani, in saying that the Sahdat is not a tribe.",0
CON1989597,2018 June,7,Riots/Protests,Protesters (Afghanistan),0,0,0,0,60,Southern Asia,Afghanistan,Khost,Khost,0,Khost,33.3395,69.9204,1,BBC Monitoring; Radio Khost,National-International,A group of women staged a protest in front of the provincial directorate of women's affairs in Khost City against the involvement of employees of the population registration office in corruption.,0
CON1989602,2018 June,7,Riots/Protests,Protesters (Afghanistan),0,0,0,0,60,Southern Asia,Afghanistan,Helmand,Lashkargah,0,Lashkargah,31.5938,64.3716,3,BBC Monitoring; Shamshad TV,National-International,"Civil activists and residents of Helmand Province staged a protest and demanded the warring sides (Afghan government and Taliban) extend the temporary ceasefire, as reported on June 10.",0
CON1989603,2018 June,7,Riots/Protests,Protesters (Afghanistan),0,0,0,0,60,Southern Asia,Afghanistan,Kabul,Kabul,0,Kabul,34.5167,69.1833,1,BBC Monitoring; Shamshad TV,National-International,"Dozens of young people marched in the streets of Kabul City in support of extending the ceasefire between the government and Taliban, as reported on June 10.",0
CON1989605,2018 June,7,Riots/Protests,Protesters (Afghanistan),0,0,0,0,60,Southern Asia,Afghanistan,Paktia,Gardez,0,Gardez,33.5974,69.2259,3,BBC Monitoring; Shamshad TV,National-International,"Scores of activists and tribal elders gathered in the streets in Paktia Province to show support for the ceasefire between the Taliban and Afghan government, as reported on June 10.",0
CON1989621,2018 June,7,Riots/Protests,Protesters (Afghanistan),0,0,0,0,60,Southern Asia,Afghanistan,Urozgan,Tarinkot,0,Tarinkot,32.6268,65.8733,3,BBC Monitoring; Radio Khost,Subnational-International,"Hundreds of disabled residents of Urozgan Province gathered in protest to voice support for the announced Eid ceasefires and urge both sides to extend the agreements, as reported on June 11.",0
CON1989613,2018 June,7,Riots/Protests,Protesters (Afghanistan),0,0,0,0,60,Southern Asia,Afghanistan,Nangarhar,Jalalabad,0,Jalalabad,34.4265,70.4515,1,Pajhwok Afghan News; TOLONews,National,Tens of women staged a protest in Jalalabad City on June 13 (others reported June 14) to demand an extension of the temporary ceasefire between the central government and Taliban.,0
CON1989618,2018 June,7,Riots/Protests,Protesters (Afghanistan),Unidentified Communal Group (Afghanistan); Muslim Group (Afghanistan),0,0,0,60,Southern Asia,Afghanistan,Khost,Khost,0,Khost,33.3395,69.9204,1,BBC Monitoring; Radio Khost,Subnational-International,"Tribal elders, religious scholars, and citizens staged a protest gathering in Khost City to voice support for the ceasefire extension by the government and call on the Taliban to do the same, as reported on June 17.",0
CON1989622,2018 June,7,Riots/Protests,Protesters (Afghanistan),0,0,0,0,60,Southern Asia,Afghanistan,Paktia,Gardez,0,Gardez,33.5974,69.2259,3,BBC Monitoring; National Afghanistan TV,National-International,"Residents of Paktia Province held a gathering to support the government's ceasefire extension and request the Taliban also extend their ceasefire, as reported on June 17.",0
CON1989624,2018 June,7,Riots/Protests,Protesters (Afghanistan),0,0,0,0,60,Southern Asia,Afghanistan,Kabul,Kabul,0,Kabul,34.5167,69.1833,1,Agence France Presse,International,"Dozens of protesters as part of the ""peace caravan,"" who walked for 38 days from Helmand to Kabul, arrived in the capital on June 18. They marched through the city shouting slogans to demand peace and an end to the war.",0
CON1989620,2018 June,7,Riots/Protests,Protesters (Afghanistan),Unidentified Communal Group (Afghanistan); Muslim Group (Afghanistan),0,0,0,60,Southern Asia,Afghanistan,Paktia,Gardez,0,Gardez,33.5974,69.2259,3,BBC Monitoring; Paiwastoon Ghag,Subnational-International,"Dozens of tribal leaders, religious scholars, and civil activists staged a protest in Paktia Province to call on the Taliban to extend the ceasefire and negotiate with the government, as reported on June 19.",0
CON1989625,2018 June,7,Riots/Protests,Protesters (Afghanistan),0,0,0,0,60,Southern Asia,Afghanistan,Zabul,Qalat,0,Qalat,32.1058,66.9083,3,BBC Monitoring; Afghanistan Television,National-International,"Hundreds of people staged a protest in Syuri District, Zabul Province to demand peace and stability from the government and Taliban, as reported on June 19.",0
CON1989626,2018 June,7,Riots/Protests,Protesters (Afghanistan),0,0,0,0,60,Southern Asia,Afghanistan,Kandahar,Kandahar,0,Kandahar,31.6133,65.7101,3,BBC Monitoring; National Afghanistan TV,National-International,"Residents of Kandahar Province gathered together to show support for the government's ceasefire extension, as reported on June 20.",0
CON1989628,2018 June,7,Riots/Protests,Protesters (Afghanistan),0,0,0,0,60,Southern Asia,Afghanistan,Herat,Hirat,0,Herat,34.3482,62.1997,3,BBC Monitoring; National Afghanistan TV,National-International,"A huge gathering was held in Herat Province to voice support for the ceasefire and demand peace in the country, as reported on June 21.",0
CON1989630,2018 June,7,Riots/Protests,Protesters (Afghanistan),0,0,0,0,60,Southern Asia,Afghanistan,Nangarhar,Jalalabad,0,Jalalabad,34.4265,70.4515,1,BBC Monitoring; Shamshad TV,National-International,"Afghan activists began a protest march from Jalalabad City to Kabul, as reported on June 22. They were demanding peace in the country.",0
CON1989634,2018 June,7,Riots/Protests,Protesters (Afghanistan),Unidentified Tribal Group (Afghanistan),0,0,0,60,Southern Asia,Afghanistan,Helmand,Lashkargah,0,Lashkargah,31.5938,64.3716,1,BBC Monitoring; Helmand Local Radio,Subnational-International,"Residents and elders of Helmand Province staged a protest in Lashkargah City to demand the armed Taliban end fighting and accept the government's call for peace, as reported on June 21.",0
CON1989635,2018 June,7,Riots/Protests,Protesters (Afghanistan),0,0,0,0,60,Southern Asia,Afghanistan,Ghazni,Ghazni,0,Ghazni,33.5508,68.4225,1,BBC Monitoring; Ghaznawian TV,Subnational-International,"A group of protesters staged a sit-in in front of the provincial independent election commission (IEC) office in Ghazni City to demand holding parliamentary and district council elections, as reported on June 21.",0
CON1989636,2018 June,7,Riots/Protests,Protesters (Afghanistan),0,0,0,0,60,Southern Asia,Afghanistan,Khost,Khost,0,Khost,33.3395,69.9204,3,BBC Monitoring; Sharq TV,National-International,"Dozens of youth and civil activists staged a protest in Khost Province to demand from both the Taliban and government a political understanding and an end to the bloodshed, as reported on June 21.",0
CON1989617,2018 June,7,Riots/Protests,Protesters (Afghanistan),Farmers (Afghanistan),0,0,0,60,Southern Asia,Afghanistan,Herat,Hirat,0,Herat,34.3482,62.1997,3,BBC Monitoring; Afghan Herat TV,Subnational-International,Hundreds of farmers from different districts of Herat Province held a gathering to protest low levels of irrigation water and demand the government address water shortage problems.,0
CON1989631,2018 June,7,Riots/Protests,Protesters (Afghanistan),0,0,0,0,60,Southern Asia,Afghanistan,Kabul,Kabul,0,Kabul,34.5167,69.1833,1,BBC Monitoring; Shamshad TV,National-International,"Scores of youth gathered in protest in Kabul City to urge the Taliban to end violence and extend its ceasefire with the government, as reported on June 22.",0
CON1989632,2018 June,7,Riots/Protests,Protesters (Afghanistan),0,0,0,0,60,Southern Asia,Afghanistan,Urozgan,Tarinkot,0,Tarinkot,32.6268,65.8733,3,BBC Monitoring; National Afghanistan TV,National-International,"Residents of Urozgan Province gathered to demand the government and Taliban end the war and violence and seek peace in the country, as reported on June 22.",0
CON1989633,2018 June,7,Riots/Protests,Protesters (Afghanistan),0,0,0,0,60,Southern Asia,Afghanistan,Herat,Hirat,0,Herat,34.3482,62.1997,1,BBC Monitoring; Afghan Herat TV,Subnational-International,Hundreds of people staged a protest on June 23 in Herat City against the assassination of a well-known religious scholar earlier that day.,0
CON1989637,2018 June,7,Riots/Protests,Protesters (Afghanistan),0,0,0,0,60,Southern Asia,Afghanistan,Helmand,Lashkargah,0,Lashkargah,31.5938,64.3716,1,BBC Monitoring; National Afghanistan TV; Radio Bost,National-International,"Hundreds of residents of Helmand Province staged a protest in Lashkargah City to demand the Taliban end warfare and join the peace process, as reported on June 23.",0
CON1989639,2018 June,7,Riots/Protests,Protesters (Afghanistan),Unidentified Tribal Group (Afghanistan); Muslim Group (Afghanistan),0,0,0,60,Southern Asia,Afghanistan,Helmand,Lashkargah,0,Lashkargah,31.5938,64.3716,3,Pajhwok Afghan News English,National,"Hundreds of tribal elders, religious scholars, and youth staged a protest on June 24 in Helmand Province to demand negotiations between the Taliban and government.",0
CON1989640,2018 June,7,Riots/Protests,Protesters (Afghanistan),Unidentified Tribal Group (Afghanistan); Muslim Group (Afghanistan),0,0,0,60,Southern Asia,Afghanistan,Paktika,Urgun,0,Urgun,32.9411,69.18,2,Pajhwok Afghan News English,National,"Residents, tribal elders, religious scholars, and youth of 9 different districts in Paktika Province staged a protest on June 24 in Urgun City to demand the Taliban accept their request for a renewed ceasefire and enter peace negotiations.",0
CON1989641,2018 June,7,Riots/Protests,Protesters (Afghanistan),0,0,0,0,60,Southern Asia,Afghanistan,Faryab,Maymana,0,Maymana,35.9213,64.7841,1,BBC Monitoring; Tolo News,National-International,"Hundreds of civil society activists staged a sit-in protest by setting up tents around the key provincial government offices in Faryab Province on the night of June 24. They effectively ""closed"" the offices down.",0
CON1989642,2018 June,7,Riots/Protests,Protesters (Afghanistan),0,0,0,0,60,Southern Asia,Afghanistan,Ghazni,Ghazni,0,Ghazni,33.5508,68.4225,3,BBC Monitoring; Channel One TV (1TV),National-International,"Civil society activists gathered in protest in Ghazni Province to demand the government and electoral commission break the electoral deadlock in the province, as reported on June 24.",0
CON1989643,2018 June,7,Riots/Protests,Protesters (Afghanistan),0,0,0,0,60,Southern Asia,Afghanistan,Kabul,Kabul,0,Kabul,34.5167,69.1833,1,BBC Monitoring; Tolo News; Channel One TV (1TV),National-International,People gathered in a protest sit-in beginning on June 24 and continuing for 3 days in front of the UN office in Kabul City to demand that the UN pressure countries involved in Afghanistan to stop fuelling the war.,0
CON1989644,2018 June,7,Riots/Protests,Protesters (Afghanistan),0,0,0,0,60,Southern Asia,Afghanistan,Paktia,Gardez,0,Gardez,33.5974,69.2259,3,BBC Monitoring; National Afghanistan TV,National-International,"Residents of Paktia Province hold a gathering to demand the Taliban put an end to the war and join the peace process, as reported on June 24.",0
CON1989645,2018 June,7,Riots/Protests,Protesters (Afghanistan),0,0,0,0,60,Southern Asia,Afghanistan,Paktika,Sharana,0,Sharan,33.1757,68.7304,1,BBC Monitoring; Radio Bost,National-International,"Residents of 9 districts of Paktika Province staged a protest in Sharan City to demand the Taliban renounce violence and hold direct talks with the central government, as reported on June 24.",0
CON1989648,2018 June,7,Riots/Protests,Protesters (Afghanistan),0,0,0,0,60,Southern Asia,Afghanistan,Faryab,Maymana,0,Maymana,35.9213,64.7841,1,Pajhwok Afghan News English,National,"Protesters pitched tents for five consecutive days (June 25-29) in Faryab City to protest the close of the Maymana-Mazar I Sharif highway, the fall of some districts to insurgents, and government negligence.",0
CON1989649,2018 June,7,Riots/Protests,Protesters (Afghanistan),0,0,0,0,60,Southern Asia,Afghanistan,Herat,Hirat,0,Herat,34.3482,62.1997,1,BBC Monitoring; Paiwastoon Ghag,Subnational-International,"Dozens of people gathered outside the provincial governor's office in Herat City to protest the murder of a prominent Shia religious scholar in the city a few days earlier, as reported on June 25.",0
CON1989650,2018 June,7,Riots/Protests,Protesters (Afghanistan),0,0,0,0,60,Southern Asia,Afghanistan,Kabul,Kabul,0,Kabul,34.5167,69.1833,1,BBC Monitoring; Shamshad TV,National-International,"Nomads from Parwan Province staged a protest in Kabul against the local government avoiding issuing identity cards to them, as reported on June 25.",0
CON1989651,2018 June,7,Riots/Protests,Protesters (Afghanistan),0,0,0,0,60,Southern Asia,Afghanistan,Paktia,Gardez,0,Gardez,33.5974,69.2259,1,Pajhwok Afghan News English,National,Women activists of the Women's Network staged a protest on June 25 in Gardez City to demand the Taliban renew their ceasefire and join the peace process.,0
CON1989652,2018 June,7,Riots/Protests,Protesters (Afghanistan),0,0,0,0,60,Southern Asia,Afghanistan,Paktika,Sharana,0,Sharan,33.1757,68.7304,1,BBC Monitoring; Shamshad TV,National-International,"Residents of Paktika Province staged a peaceful protest in Sharan City to demand the warring sides hold peace talks, as reported on June 25.",0
CON1989672,2018 June,7,Riots/Protests,Protesters (Afghanistan),0,0,0,0,60,Southern Asia,Afghanistan,Kunar,Asadabad,0,Asadabad,34.8731,71.147,3,TOLONews,National,"A ""peace caravan/convoy"" left from Kunar Province on June 25 and walked for 6 days until they arrived in Kabul City on the evening of June 30 in protest against the ongoing war.",0
CON1989653,2018 June,7,Riots/Protests,Protesters (Afghanistan),Muslim Group (Afghanistan),0,0,0,60,Southern Asia,Afghanistan,Kunduz,Kunduz,0,Kunduz,36.729,68.857,3,BBC Monitoring; Negah TV,National-International,"Dozens of religious scholars gathered in Kunduz Province to demand the Taliban establish a ceasefire and join the peace process as soon as possible, as reported on June 26.",0
CON1989654,2018 June,7,Riots/Protests,Protesters (Afghanistan),Unidentified Tribal Group (Afghanistan),0,0,0,60,Southern Asia,Afghanistan,Herat,Hirat,0,Herat,34.3482,62.1997,1,Pajhwok Afghan News English,National,"Around one thousand tribal elders, officials, and people from 9 different provinces gathered in Herat City on June 26 to demand that people support the peace process and the Taliban shun violence and negotiate with the government.",0
CON1989657,2018 June,7,Riots/Protests,Protesters (Afghanistan),0,0,0,0,60,Southern Asia,Afghanistan,Badghis,Qala i Naw,0,Qala i Naw,34.9874,63.1289,3,BBC Monitoring; National Afghanistan TV,National-International,"Scores of residents of Badghis Province hold a gathering to demand the Taliban stop fighting and join the peace process, as reported on June 26.",0
CON1989658,2018 June,7,Riots/Protests,Protesters (Afghanistan),0,0,0,0,60,Southern Asia,Afghanistan,Bamyan,Bamyan,0,Bamyan,34.8216,67.8273,3,BBC Monitoring; National Afghanistan TV,National-International,"Residents of Bamyan Province hold a gathering in support of the ceasefire, as reported on June 26.",0
CON1989660,2018 June,7,Riots/Protests,Protesters (Afghanistan),0,0,0,0,60,Southern Asia,Afghanistan,Kandahar,Kandahar,0,Kandahar,31.6133,65.7101,3,BBC Monitoring; National Afghanistan TV,National-International,"Residents of Kandahar Province stage a gathering to show support for a ceasefire agreement and the fatwa issued by religious clerics [that the war is illegitimate], as reported on June 26.",0
CON1989664,2018 June,7,Riots/Protests,Protesters (Afghanistan),0,0,0,0,60,Southern Asia,Afghanistan,Kabul,Kabul,0,Kabul,34.5167,69.1833,1,BBC Monitoring; Sharq TV; Tolo News,National-International,"Some of those people who marched from Helmand to Kabul as a ""peace convoy"" stage a protest in front of the US Embassy in Kabul on June 27 to demand Washington increase its efforts to end the war in Afghanistan. They remained in front of the US Embassy in a sit-in for more than a week (through at least July 6). They also protested in front of the Iranian, Pakistani, and Russian Embassies.",0
CON1989673,2018 June,7,Riots/Protests,Protesters (Afghanistan),Hazara Ethnic Group (Afghanistan),0,0,0,60,Southern Asia,Afghanistan,Ghazni,Ghazni,0,Ghazni,33.5508,68.4225,1,BBC Monitoring; Ghaznawian TV,Subnational-International,A group of ethnic Hazaras staged a protest in front of the IEC in Ghazni City as reported on June 28 against the recent decision to divide the province into three constituencies for the upcoming elections.,0
CON1989665,2018 June,7,Riots/Protests,Protesters (Afghanistan),Unidentified Tribal Group (Afghanistan); Muslim Group (Afghanistan),0,0,0,60,Southern Asia,Afghanistan,Kandahar,Kandahar,0,Kandahar,31.6133,65.7101,3,BBC Monitoring; National Afghanistan TV,National-International,"Religious scholars, tribal elders, and youth in Kandahar Province gathered in support of the government ceasefire and to demand the Taliban stop war, as reported on June 29.",0
CON1989666,2018 June,7,Riots/Protests,Protesters (Afghanistan),Unidentified Tribal Group (Afghanistan); Muslim Group (Afghanistan),0,0,0,60,Southern Asia,Afghanistan,Logar,Pul i Alam,0,Puli Alam,33.9953,69.0227,3,BBC Monitoring; National Afghanistan TV,National-International,"Religious scholars, tribal elders, and youth in Logar Province gathered in support of the government ceasefire and to demand the Taliban stop war, as reported on June 29.",0
CON1989667,2018 June,7,Riots/Protests,Protesters (Afghanistan),Unidentified Tribal Group (Afghanistan); Muslim Group (Afghanistan),0,0,0,60,Southern Asia,Afghanistan,Nuristan,Parun,0,Parun,35.4206,70.9226,3,BBC Monitoring; National Afghanistan TV,National-International,"Religious scholars, tribal elders, and youth in Nuristan Province gathered in support of the government ceasefire and to demand the Taliban stop war, as reported on June 29.",0
CON1989668,2018 June,7,Riots/Protests,Protesters (Afghanistan),Unidentified Tribal Group (Afghanistan); Muslim Group (Afghanistan),0,0,0,60,Southern Asia,Afghanistan,Parwan,Chaharikar,0,Charikar,35.0166,69.174,3,BBC Monitoring; National Afghanistan TV,National-International,"Religious scholars, tribal elders, and youth in Parwan Province gathered in support of the government ceasefire and to demand the Taliban stop war, as reported on June 29.",0
CON1989674,2018 June,7,Riots/Protests,Protesters (Afghanistan),Unidentified Tribal Group (Afghanistan),0,0,0,60,Southern Asia,Afghanistan,Helmand,Nahri Saraj,0,Girishk,31.8209,64.57,2,BBC Monitoring; Helmand Local Radio,Subnational-International,"Dozens of residents and tribal elders staged a protest gathering in Nahri Saraj District, Helmand Province, as reported on June 29 to demand the Taliban accept the government's call for peacefire and a temporary ceasefire between the two sides.",0
CON1989669,2018 June,7,Riots/Protests,Protesters (Afghanistan),0,0,0,0,60,Southern Asia,Afghanistan,Baghlan,Pul-e Khumri,0,Pul-e Khumri,35.9446,68.7151,1,Pajhwok Afghan News English,National,A convoy of ten peace activists began a protest march from Puli Khumri to Kabul City on June 30. They were demanding peace talks between the government and Taliban.,0
CON1989677,2018 June,7,Riots/Protests,Protesters (Afghanistan),Muslim Group (Afghanistan),0,0,0,60,Southern Asia,Afghanistan,Urozgan,Tarinkot,0,Tarinkot,32.6268,65.8733,1,BBC Monitoring; Afghanistan Television,National-International,"Civil society activits, youths, and religious scholars in Tarinkot staged a protest to demand the government and Taliban adopt measures to restore peace in the country, as reported on June 30.",0
CON1989678,2018 June,7,Riots/Protests,Protesters (Afghanistan),Unidentified Tribal Group (Afghanistan),0,0,0,60,Southern Asia,Afghanistan,Khost,Gurbuz,0,Sekhamir Kalay,33.2874,69.9128,2,BBC Monitoring; Khost Radio,Subnational-International,"A number of tribal elders, civil society activists, and youth staged a protest gathering in Gurbuz District, Khost Province, as reported on June 30. They were demanding that the Taliban renounce violence and join peace talks.",0
CON1989679,2018 June,7,Riots/Protests,Protesters (Afghanistan),0,0,0,0,60,Southern Asia,Afghanistan,Kabul,Kabul,0,Kabul,34.5167,69.1833,1,BBC Monitoring; Noor TV,National-International,"Hundreds of people in Kabul staged a protest against the recent decision of the Afghan IEC to create 3 electoral zones for upcoming election in Ghazni Province, as reported on June 30.",0
CON1989682,2018 July,7,Riots/Protests,Protesters (Afghanistan),0,0,0,0,60,Southern Asia,Afghanistan,Helmand,Lashkargah,0,Lashkargah,31.5938,64.3716,1,BBC Monitoring; Afghanistan Television,National-International,"A number of civil society activists gathered and closed the door of the provincial Independent Election Commission Office in protest against its poor performance, as reported on July 1.",0
CON1989683,2018 July,7,Riots/Protests,Protesters (Afghanistan),0,0,0,0,60,Southern Asia,Afghanistan,Herat,Adraskan,0,Adraskan,33.6457,62.2696,2,BBC Monitoring; Herat TV,Subnational-International,"Hundreds of people gathered in a demonstration in Adraskan District, Herat Province, in support of the restoring peace in the country and to demand the Taliban renounce violence and join the peace process, as reported on July 1.",0
CON1989685,2018 July,7,Riots/Protests,Protesters (Afghanistan),JMI: Junbish-i-Milli Islami,0,0,0,60,Southern Asia,Afghanistan,Faryab,Maymana,0,Maymana,35.9213,64.7841,1,BBC Monitoring; Shamshad TV; Channel One TV (1TV); Agence France Presse,National-International,Some 200 JMI protesters took to the streets of Maymana on July 3 in protest of the arrest of of Dostum's close aid and district police chief Qaysari the day before.,0
CON1684321,2018 July,7,Riots/Protests,Rioters (Afghanistan),JMI: Junbish-i-Milli Islami,Police Forces of Afghanistan (2004-) National Directorate of Security,0,1,15,Southern Asia,Afghanistan,Faryab,Maymana,0,Maymana,35.9213,64.7841,1,BBC Monitoring; Tolo News; Channel One TV (1TV); Agence France Presse; Khaama Press,National-International,"Some 15,000 demonstrators associated with JMI took to the streets in Maymana for the second day on July 4 in criticism of the arrest of Dostum's close aid and district police chief Qaysari. They torched the provincial govt compound and several security forces' cars while attacking other govt buildings. NDS forces opened fire on the demonstraters when they tried to storm the provincial NDS office, killing 1-2 and wounding 9-10. However, the army reported that an NDS officer was killed.",1
CON1989700,2018 July,7,Riots/Protests,Protesters (Afghanistan),0,0,0,0,60,Southern Asia,Afghanistan,Helmand,Lashkargah,0,Lashkargah,31.5938,64.3716,1,BBC Monitoring; Afghanistan Television,National-International,"A number of people staged a protest in Lashkargah City to demand the government better reinforce security in the city, as reported on July 4.",0
CON1989686,2018 July,7,Riots/Protests,Protesters (Afghanistan),JMI: Junbish-i-Milli Islami,0,0,0,60,Southern Asia,Afghanistan,Faryab,Maymana,0,Maymana,35.9213,64.7841,1,Pajhwok Afghan News English,National,"Protests against the arrest of Qaisari, militia leader in Faryab Province and close aid of VP Dostum, continued in Maymana City on July 5.",0
CON1989689,2018 July,7,Riots/Protests,Protesters (Afghanistan),Unidentified Communal Group (Afghanistan),0,0,0,60,Southern Asia,Afghanistan,Kabul,Kabul,0,Kabul,34.5167,69.1833,1,BBC Monitoring; Shamshad TV,National-International,"A group of nomads staged a protest in Kabul City against the officials of Parwan Province for failing to issue them ID cards for use in the upcoming general elections, as reported on July 5. They also reported intimidation by local armed men.",0
CON1989690,2018 July,7,Riots/Protests,Protesters (Afghanistan),0,0,0,0,60,Southern Asia,Afghanistan,Kabul,Kabul,0,Kabul,34.5167,69.1833,1,BBC Monitoring; Sharq TV,National-International,"Dozens of residents of Kabul City staged a recent protest against the killing and wounding of more than 40 Sikhs and Hindus in Jalalabad, as reported on July 5.",0
CON1989691,2018 July,7,Riots/Protests,Protesters (Afghanistan),JMI: Junbish-i-Milli Islami,0,0,0,60,Southern Asia,Afghanistan,Balkh,Balkh,0,Balkh,36.7564,66.8972,3,Pajhwok Afghan News English,National,"Protests against the arrest of Qaisari, militia leader in Faryab Province and close aid of VP Dostum, occurred in Balkh Province, as reported on July 6.",0
CON1989692,2018 July,7,Riots/Protests,Protesters (Afghanistan),JMI: Junbish-i-Milli Islami,0,0,0,60,Southern Asia,Afghanistan,Faryab,Maymana,0,Maymana,35.9213,64.7841,1,Pajhwok Afghan News English,National,"Protests against the arrest of Qaisari, militia leader in Faryab Province and close aid of VP Dostum, continued in Maymana City on July 6.",0
CON1989693,2018 July,7,Riots/Protests,Protesters (Afghanistan),JMI: Junbish-i-Milli Islami,0,0,0,60,Southern Asia,Afghanistan,Jowzjan,Shibirghan,0,Shibirghan,36.6676,65.7529,3,Pajhwok Afghan News English,National,"Protests against the arrest of Qaisari, militia leader in Faryab Province and close aid of VP Dostum, occurred in Jowzjan Province, as reported on July 6.",0
CON1989694,2018 July,7,Riots/Protests,Protesters (Afghanistan),JMI: Junbish-i-Milli Islami,0,0,0,60,Southern Asia,Afghanistan,Sar-e Pol,Sar-e Pol,0,Sar-e Pol,36.2154,65.9325,3,Pajhwok Afghan News English,National,"Protests against the arrest of Qaisari, militia leader in Faryab Province and close aid of VP Dostum, occurred in Sar-e-Pol Province, as reported on July 6.",0
CON1989695,2018 July,7,Riots/Protests,Protesters (Afghanistan),JMI: Junbish-i-Milli Islami,0,0,0,60,Southern Asia,Afghanistan,Takhar,Taluqan,0,Taloqan,36.7341,69.5336,3,Pajhwok Afghan News English,National,"Protests against the arrest of Qaisari, militia leader in Faryab Province and close aid of VP Dostum, occurred in Takhar Province, as reported on July 6.",0
