data_id,period,event_type_code,event_type,actor1,assoc_actor_1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities
CON1358718,2018 February,2,Battle-No change of territory,Police Forces of Afghanistan (2004-),0,Unidentified Armed Group (Afghanistan),0,3,13,Southern Asia,Afghanistan,Farah,Farah,0,Farah,32.3745,62.1164,1,Pajhwok Afghan News,National,"After 2 unidentified gunmen shot and killed a district prosecutor on the street in Farah City (coded as a separate event) on February 3, 2018, policemen fired in retaliation at the 2 men. 1 died instantly and the other later succumbed to his wounds.",2
CON1358719,2018 February,2,Battle-No change of territory,Taliban,0,Private Security Forces (Afghanistan),Police Forces of Afghanistan (2004-); Freedom Party of Afghanistan,8,28,Southern Asia,Afghanistan,Faryab,Shirin Tagab,0,Shirin Tagab,36.2553,64.8138,2,Pajhwok Afghan News,National,"Taliban militants attacked the office of the Freedom Party of Afghanistan in Shirin Tagab District, Faryab Province, on the night of February 2, 2018, and the clashes continued into the next morning. 5 of the office's guards and 3 ALP were killed (coded across 2 events); 4 other private guards and 3 ALP were wounded.",4
CON1358720,2018 February,2,Battle-No change of territory,Unidentified Armed Group (Afghanistan),0,Private Security Forces (Afghanistan),0,8,38,Southern Asia,Afghanistan,Kandahar,Kandahar,0,Kandahar,31.6133,65.7101,1,TOLONews,National,"Unidentified gunmen shot dead 5 women and 1 man in Kandahar City on the morning of February 3, 2018. The women were reportedly security employees at the nearby Kandahar Airport.",6
CON1358846,2018 February,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban,0,2,12,Southern Asia,Afghanistan,Balkh,Chimtal,0,Chimtal,36.6782,66.8033,2,TOLONews,Subnational,"On February 3rd, 8 Taliban militants were killed, and 12 Taliban and 2 security forces wounded, when Afghan security forces launched an operation as part of Alburz 12 in Nawawari Taraki village, of Chimtal district, Balkh province. Among the wounded was Mawlawi Matiullah, shadow governor of Taliban for Balkh.",8
CON1358850,2018 February,2,Battle-No change of territory,Taliban,0,Military Forces of Afghanistan (2004-) Special Forces,0,1,12,Southern Asia,Afghanistan,Ghazni,Dih Yak,0,Ramak,33.5223,68.6264,2,BBC Monitoring; Voice of Jihad,National,"Taliban sources reported that on February 3rd, 8 Afghan Special forces were killed, and 3 injured, when Taliban militants attacked their party in the Sulemanzai area in Dih Yak district, Ghazni province.",8
CON1358852,2018 February,2,Battle-No change of territory,Taliban,0,Police Forces of Afghanistan (2004-),0,1,12,Southern Asia,Afghanistan,Farah,Bala Buluk,0,Bala Buluk,32.6357,62.4654,2,Pajhwok Afghan News English,National,"On February 3rd, 1 police officer was killed, and 6 others wounded, when Taliban militants attacked a security check post in the Farahrod area of Bala Buluk district. Taliban militants suffered unknown casualties (assumed all may be injuries).",1
CON1358853,2018 February,2,Battle-No change of territory,Taliban,0,Police Forces of Afghanistan (2004-),0,1,12,Southern Asia,Afghanistan,Urozgan,Khas Uruzgan,0,Khas Uruzgan,32.9299,66.6891,2,Pajhwok Afghan News English,National,"On February 3rd, an Afghan police officer was killed, and up to 5 others injured, when Taliban militants attacked them in Khas Uruzgan district, Urozgan province.",1
CON1358611,2018 February,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban,0,2,12,Southern Asia,Afghanistan,Badghis,Gormach,0,Gormach,35.7258,63.7882,2,TOLONews,Subnational,"On February 4th, 80 Taliban militants were killed, and 30 more wounded, during joint Afghan air and ground operations to retake control of Gormach district, Faryab province. However, by the end of the operation, Taliban retained controlled of the district.",80
CON1734232,2018 February,2,Battle-No change of territory,Islamic State (Afghanistan),0,LeI: Lashkar-e-Islam,0,3,23,Southern Asia,Afghanistan,Nangarhar,Achin,0,Sra Kala,34.1258,70.7133,2,BBC Monitoring; Afghan Islamic Press News Agency,National,"On February 4, at least 6 Islamic State militants and 3 Lashkar-e-Islam militants were killed when clashes erupted between the two groups in the Mamand Dara area of Achin district. A day earlier, 20 militants were killed during clashes between the two groups in the same district.",9
CON1358607,2018 February,2,Battle-No change of territory,Military Forces of Afghanistan (2004-) Special Forces,0,Taliban,0,2,12,Southern Asia,Afghanistan,Ghazni,Khugiani,0,Khugiani,33.56,68.3,2,Khaama Press,Subnational,"On February 4th, at least 9 Taliban militants were killed by Afghan Special Forces during a raid on a hideout in Khugiani district. Three Taliban commanders were among the dead, namely Malik Agha, Alli and Qasab.",9
CON1738690,2018 February,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Faryab,Khwaja Sabz Posh,0,Khwaja Sabz Posh,36.06,64.97,2,Afghan Ministry of Defense,National,"On February 4th, 4 militants were killed and their vehicle destroyed by Afghan security forces in Khawaja Sabzposh district of Faryab.",4
CON1358608,2018 February,2,Battle-No change of territory,Police Forces of Afghanistan (2004-),0,Taliban,0,2,12,Southern Asia,Afghanistan,Baghlan,Tala wa Barfak,0,Tala wa Barfak,35.2793,68.3789,2,Bakhtar News Agency,National,"On February 4th, 3 Taliban militants were killed, and 2 arrested, when Afghan police forces engaged with them during an operation to free five abducted engineers in Tala wa Barfak district of Baghlan province.",3
CON1358610,2018 February,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban,0,2,12,Southern Asia,Afghanistan,Ghazni,Dih Yak,0,Ramak,33.5223,68.6264,2,"BBC Monitoring; Noor TV, TOLONews",Subnational-national,"On February 4th, at least 25 Taliban were killed during Afghan military operations in Dih Yah district of Ghazni province.",25
CON1738692,2018 February,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Zabul,Mizan,0,Mizan,32.1764,66.5127,2,Afghan Ministry of Defense,National,"On February 4th, 1 militant was killed by Afghan security forces in the Mizan district of Zabul.",1
CON1738693,2018 February,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Urozgan,Tarinkot,0,Tarinkot,32.6268,65.8733,1,Afghan Ministry of Defense,National,"On February 4th, 3 militants were wounded and three vehicles were destroyed by Afghan Security Forces in Trenkut city, capital of Urozgan.",0
CON1358410,2018 February,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban,0,2,12,Southern Asia,Afghanistan,Helmand,Sangin,0,Sangin,32.0728,64.8359,2,Khaama Press,Subnational,"On February 5th, a total of 9 Taliban militants were killed by Afghan security forces during Naveed-11 operations in the Nad-e Ali, Garmsir, and Sangin districts of Helmand province. Fatalities split across 3 events.",3
CON1358399,2018 February,2,Battle-No change of territory,Islamic State (Afghanistan),0,Police Forces of Afghanistan (2004-),Military Forces of Afghanistan (2004-),1,12,Southern Asia,Afghanistan,Nangarhar,Chaparhar,0,Chaparhar,34.2774,70.3618,2,Khaama Press,Subnational,"On February 5th, 2 Islamic State militants were killed after they ambushed a mixed police and army patrol in Chaparhar district and were fired upon in return. Among the dead was Haska Mina district commander Qari Habib.",2
CON1358402,2018 February,2,Battle-No change of territory,Taliban,0,Militia (Pro-Government),0,3,23,Southern Asia,Afghanistan,Helmand,Nahri Saraj,0,Girishk,31.8209,64.57,1,BBC Monitoring; Voice of Jihad,National,"Taliban sources reported that on February 5th, 10 members of a pro-government milita were killed when Taliban militants attacked a security checkpost they were guarding near the Turabi Hotel in Girishk town, Helmand province.",10
CON1358403,2018 February,2,Battle-No change of territory,Taliban,0,Militia (Pro-Government),0,3,23,Southern Asia,Afghanistan,Helmand,Nahri Saraj,0,Girishk,31.8209,64.57,2,BBC Monitoring; Voice of Jihad,National,"Taliban sources reported that on February 5th, 4 members of a pro-government milita were killed when Taliban militants attacked them in Nahri Saraj distict while they were on their way to reinforce a security checkpost that was simultaneously being attacked in Girishk town.",4
CON1358407,2018 February,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban,0,2,12,Southern Asia,Afghanistan,Helmand,Garmsir,0,Garmsir,31.1167,64.2,2,Khaama Press,Subnational,"On February 5th, a total of 9 Taliban militants were killed by Afghan security forces during Naveed-11 operations in the Nad-e Ali, Garmsir, and Sangin districts of Helmand province. Fatalities split across 3 events.",3
CON1358408,2018 February,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban,0,2,12,Southern Asia,Afghanistan,Parwan,Ghorband,0,Ghorband,34.9864,68.7083,2,Xinhua General News Service,International,Afghan security forces killed a total of 10 Taliban militants during operations in Ghorband district of Parwan province which lasted overnight from the 5th-6th of February. Fatalities split across 2 events.,5
CON1358397,2018 February,2,Battle-No change of territory,Taliban,0,Military Forces of Afghanistan (2004-),Police Forces of Afghanistan (2004-),1,12,Southern Asia,Afghanistan,Laghman,Mehtar Lam,0,Mehtar Lam,34.6714,70.2094,2,BBC Monitoring; Voice of Jihad,National,"Taliban sources reported that on February 5th, 4 Afghan soldiers and police were killed, and 3 more injured, when Taliban militants attacked their convoys in the Palwata and Soltan areas of Mehtar Lam city, Laghman province.",4
CON1594968,2018 February,2,Battle-No change of territory,Taliban,0,Militia (Pro-Government),0,3,23,Southern Asia,Afghanistan,Helmand,Nawa-e Barakzayi,0,Nawa-e Barakzayi,31.3918,64.319,2,BBC Monitoring; Voice of Jihad,National,"Taliban sources reported that on February 5th, 12 members of a pro-government milita were killed when Taliban militants attacked 2 security checkposts that they were guarding in Nawa-e Barakzayi district, Helmand province.",12
CON1594967,2018 February,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban,0,2,12,Southern Asia,Afghanistan,Helmand,Nad Ali,0,Nad-e Ali,31.6323,64.2645,2,Khaama Press,Subnational,"On February 5th, a total of 9 Taliban militants were killed by Afghan security forces during Naveed-11 operations in the Nad-e Ali, Garmsir, and Sangin districts of Helmand province. Fatalities split across 3 events.",3
CON1358411,2018 February,2,Battle-No change of territory,Taliban,0,Police Forces of Afghanistan (2004-),0,1,12,Southern Asia,Afghanistan,Helmand,Nahri Saraj,0,Anizo Kelay,31.7597,64.4936,1,Pajhwok Afghan News English,National,"On February 5th, 1 Afghan police officer was killed, and 7 injured, when Taliban militants attacked a security checkpost near Anizo Kelay village of Nahri Saraj district, Helmand province.",1
CON1738696,2018 February,2,Battle-No change of territory,Taliban,0,Military Forces of Afghanistan (2004-),0,1,12,Southern Asia,Afghanistan,Logar,Pul i Alam,0,Puli Alam,33.9953,69.0227,1,BBC Monitoring; Voice of Jihad,National,"As reported by Taliban sources on February 5th, Taliban militants recently attacked Afghan security forces in the Khadar area of Puli Alam city, Logar. No casualties reported.",0
CON1738697,2018 February,2,Battle-No change of territory,Taliban,0,Military Forces of Afghanistan (2004-),0,1,12,Southern Asia,Afghanistan,Ghazni,Qarabagh,0,Qarabagh,33.198,68.108,2,BBC Monitoring; Voice of Jihad,National,"As reported by Taliban sources on February 5th, Taliban militants recently attacked Afghan security forces in the Ahino area of Qarabagh district, Ghazni. No casualties reported.",0
CON1738698,2018 February,2,Battle-No change of territory,Taliban,0,Military Forces of Afghanistan (2004-),0,1,12,Southern Asia,Afghanistan,Ghazni,Ghazni,0,Ghazni,33.5508,68.4225,2,BBC Monitoring; Voice of Jihad,National,"As reported by Taliban sources on February 5th, Taliban militants recently attacked Afghan security forces in the Ashiqwalo area of Ghazni district, Ghazni province. No casualties reported.",0
CON1738699,2018 February,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban,0,2,12,Southern Asia,Afghanistan,Takhar,Darqad,0,Darqad,37.3841,69.4529,2,Afghan Ministry of Defense,National,"On February 5th, 12 Taliban militants were killed, eight were wounded and two motorbikes were destroyed by Afghan Security Forces in Darqad district of Takhar.",12
CON1738700,2018 February,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Nangarhar,Achin,0,Sra Kala,34.1258,70.7133,2,Afghan Ministry of Defense,National,"On February 5th, 10 ISIS fighters were killed and two other were wounded by Afghan Security Forces in Achin and Chaparhar districts of Nangarhar. 2 were reported killed in Chaparhar and 8 killed in Achin.",8
CON1738701,2018 February,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Kandahar,Maruf,0,Maruf,34.4167,70.35,2,Afghan Ministry of Defense,National,"On February 5th, 1 militant was killed and two other were wounded by Afghan Security Forces in Maroof district of Kandahar.",1
CON1358123,2018 February,2,Battle-No change of territory,Taliban,0,Police Forces of Afghanistan (2004-),Militia (Pro-Government),1,12,Southern Asia,Afghanistan,Helmand,Nahri Saraj,0,Girishk,31.8209,64.57,2,BBC Monitoring; Voice of Jihad,National,"Taliban sources reported that on February 6th, a total of 12 Afghan soldiers and pro-government militia were killed during clashes between Nahri Saraj and Nad Ali districts of Helmand province. Fatalities split across 2 events.",6
CON1358104,2018 February,2,Battle-No change of territory,Taliban,0,Military Forces of Afghanistan (2004-),Police Forces of Afghanistan (2004-),1,12,Southern Asia,Afghanistan,Urozgan,Chora,0,Chora,33.0517,66.7421,2,BBC Monitoring; Voice of Jihad,National,"Taliban sources reported that on February 6th, 9 Afghan soldiers and police personnel and 1 Taliban militant were killed, and another militant wounded, when Taliban forces ambushed a joint security party in the Chini Kamarband area of Chora district, Urozgan.",9
CON1358105,2018 February,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Nangarhar,Dih Bala,0,Dih Bala,34.0923,70.469,2,Bakhtar News Agency,National,"On February 6th, Afghan military forces targeted Islamic State militants in Nangarhar province with joint air and ground strikes. The attacks were part of a single day provincial operation which saw a total of 35 IS militants killed throughout Kot, Nazyan, Dur Baba, Shinwar, Dih Bala and Rodat districts. Fatalities coded across 6 events.",6
CON1358107,2018 February,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Nangarhar,Dur Baba,0,Dur Baba,34.0397,70.93,2,Bakhtar News Agency,National,"On February 6th, Afghan military forces targeted Islamic State militants in Nangarhar province with joint air and ground strikes. The attacks were part of a single day provincial operation which saw a total of 35 IS militants killed throughout Kot, Nazyan, Dur Baba, Shinwar, Dih Bala and Rodat districts. Fatalities coded across 6 events.",6
CON1358109,2018 February,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Nangarhar,Nazyan,0,Nazyan,34.0566,70.8261,2,Bakhtar News Agency,National,"On February 6th, Afghan military forces targeted Islamic State militants in Nangarhar province with joint air and ground strikes. The attacks were part of a single day provincial operation which saw a total of 35 IS militants killed throughout Kot, Nazyan, Dur Baba, Shinwar, Dih Bala and Rodat districts. Fatalities coded across 6 events.",6
CON1358117,2018 February,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban,0,2,12,Southern Asia,Afghanistan,Herat,Farsi,0,Farsi,33.7853,63.2474,2,BBC Monitoring; Herat TV,National,"On either February 6th or 7th, 4 Taliban militants were killed, and 2 injured, during Afghan military operations in Farsi district of Herat province.",4
CON1358118,2018 February,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban,0,2,12,Southern Asia,Afghanistan,Parwan,Ghorband,0,Ghorband,34.9864,68.7083,2,Xinhua General News Service,International,Afghan security forces killed a total of 10 Taliban militants during operations in Ghorband district of Parwan province which lasted overnight from the 5th-6th of February. Fatalities split across 2 events.,5
CON1358103,2018 February,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Nangarhar,Chaparhar,0,Kandibagh,34.2854,70.3863,1,Khaama Press,Subnational,"On February 6th, 1 Islamic State militant was killed, and another injured, during an Afghan military operation in the Kandi Bagha area of Chaparhar district, Nangarhar.",1
CON1358108,2018 February,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Nangarhar,Kot,0,Kot,34.1032,70.4607,2,Bakhtar News Agency,National,"On February 6th, Afghan military forces targeted Islamic State militants in Nangarhar province with joint air and ground strikes. The attacks were part of a single day provincial operation which saw a total of 35 IS militants killed throughout Kot, Nazyan, Dur Baba, Shinwar, Dih Bala and Rodat districts. Fatalities coded across 6 events.",6
CON1358110,2018 February,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Nangarhar,Rodat,0,Rodat,34.272,70.5679,2,Bakhtar News Agency,National,"On February 6th, Afghan military forces targeted Islamic State militants in Nangarhar province with joint air and ground strikes. The attacks were part of a single day provincial operation which saw a total of 35 IS militants killed throughout Kot, Nazyan, Dur Baba, Shinwar, Dih Bala and Rodat districts. Fatalities coded across 6 events.",5
CON1358112,2018 February,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Nangarhar,Shinwar,0,Shinwar,34.1959,70.8318,2,Bakhtar News Agency,National,"On February 6th, Afghan military forces targeted Islamic State militants in Nangarhar province with joint air and ground strikes. The attacks were part of a single day provincial operation which saw a total of 35 IS militants killed throughout Kot, Nazyan, Dur Baba, Shinwar, Dih Bala and Rodat districts. Fatalities coded across 6 events.",6
CON1358119,2018 February,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban,0,2,12,Southern Asia,Afghanistan,Herat,Shindand,0,Shindand,33.3029,62.1474,2,BBC Monitoring; Herat TV,National,"On either February 6th or 7th, 5 Taliban militants were killed, and 5 injured, during Afghan military operations in Shindand district of Herat province.",5
CON1358121,2018 February,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban,0,2,12,Southern Asia,Afghanistan,Urozgan,Tarinkot,0,Tarinkot,32.6268,65.8733,1,BBC Monitoring; Paiwastoon Ghag,National,"Between February 4th and 7th, 22 Taliban militants were killed by Afghan security forces during a ground operation in Tarinkot city.",22
CON1594970,2018 February,2,Battle-No change of territory,Taliban,0,Police Forces of Afghanistan (2004-),Militia (Pro-Government),1,12,Southern Asia,Afghanistan,Helmand,Nad Ali,0,Nad-e Ali,31.6323,64.2645,2,BBC Monitoring; Voice of Jihad,National,"Taliban sources reported that on February 6th, a total of 12 Afghan soldiers and pro-government militia were killed during clashes between Nahri Saraj and Nad Ali districts of Helmand province. Fatalities split across 2 events.",6
CON1738706,2018 February,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Kunar,Ghaziabad,0,Ghaziabad,34.7158,70.764,2,Afghan Ministry of Defense,National,"On February 6th, 4 Taliban or Islamic State militants were wounded in an Afghan Security forces in Ghazi Abad district of Kunar.",0
CON1738707,2018 February,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Laghman,Alingar,0,Shahi,34.9168,70.0952,2,Afghan Ministry of Defense,National,"On February 6th, 6 Taliban or Islamic State militants were killed by Afghan Security Forces in Alingar district of Laghman.",6
CON1738708,2018 February,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Ghazni,Khugiani,0,Khugiani,33.56,68.3,2,Afghan Ministry of Defense,National,"On February 6th, 8 Taliban or IS militants were killed, 13 were wounded and two motorbikes were destroyed by Afghan Security Forces in Khogyani district of Ghazni.",8
CON1738709,2018 February,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Logar,Baraki Barak,0,Baraki Barak,33.9692,68.9447,2,Afghan Ministry of Defense,National,"On February 6th, 2 Taliban or Islamic State militants were reported killed, one wounded and three motorbikes were destroyed by Afghan Security Forces in Khawa Sabzposh district of Faryab and Baraki Barak district of Logar. Fatalities split between 2 events.",1
CON1738710,2018 February,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Faryab,Khwaja Sabz Posh,0,Khwaja Sabz Posh,36.06,64.97,2,Afghan Ministry of Defense,National,"On February 6th, 2 Taliban or Islamic State militants were reported killed, one wounded and three motorbikes were destroyed by Afghan Security Forces in Khawa Sabzposh district of Faryab and Baraki Barak district of Logar. Fatalities split between 2 events.",1
CON1738711,2018 February,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Kandahar,Arghandab,0,Arghandab,31.6547,65.6494,2,Afghan Ministry of Defense,National,"On February 6th, 4 Taliban or Islamic State militants were killed and ten others were wounded by Afghan Security Forces in Shahjoi and Arghadab district of Zabul. Fatalities split across 2 events.",2
CON1738712,2018 February,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Zabul,Shah Joy,0,Shah Joy,32.5215,67.4132,2,Afghan Ministry of Defense,National,"On February 6th, 4 Taliban or Islamic State militants were killed and ten others were wounded by Afghan Security Forces in Shahjoi and Arghadab district of Zabul. Fatalities split across 2 events.",2
CON1738714,2018 February,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Takhar,Darqad,0,Darqad,37.3841,69.4529,1,Afghan Ministry of Defense,National,"On February 6th, 5 Taliban or Islamic State militants were reportedly killed and ten other were wounded by Afghan Security forces in Darqad , Yangi Qala and Khawaja Bahawodin districts of Takhar. 5 fatalities split across 3 events.",1
CON1738715,2018 February,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Takhar,Khwaja Baha Wuddin,0,Khwaja Baha Wuddin,37.3451,69.5338,1,Afghan Ministry of Defense,National,"On February 6th, 5 Taliban or Islamic State militants were reportedly killed and ten other were wounded by Afghan Security forces in Darqad , Yangi Qala and Khawaja Bahawodin districts of Takhar. 5 fatalities split across 3 events.",2
CON1738716,2018 February,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Takhar,Yangi Qala,0,Yangi Qala,37.4657,69.6113,1,Afghan Ministry of Defense,National,"On February 6th, 5 Taliban or Islamic State militants were reportedly killed and ten other were wounded by Afghan Security forces in Darqad , Yangi Qala and Khawaja Bahawodin districts of Takhar. 5 fatalities split across 3 events.",2
CON1738719,2018 February,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Herat,Shindand,0,Shindand,33.3029,62.1474,2,Afghan Ministry of Defense,National,"On February 6th, 5 militants were killed and five other were wounded by Afghan Security Forces in Shindand district of Heart.",5
CON1357772,2018 February,2,Battle-No change of territory,Unidentified Armed Group (Afghanistan),0,Police Forces of Afghanistan (2004-),0,1,13,Southern Asia,Afghanistan,Kandahar,Kandahar,0,Kandahar,31.6133,65.7101,1,Pajhwok Afghan News English,National,"On February 7th, 3 police personnel were shot dead by a suspected militant in Kandahar city.",3
CON1357765,2018 February,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Nangarhar,Dih Bala,0,Dih Bala,34.0923,70.469,2,Pajhwok Afghan News English,National,"On February 7th, 11 Islamic State militants were killed by Afghan security forces during an operation in the Miaji Baba area of Dih Bala district, Nangarhar. Among the dead were two IS commanders.",11
CON1357762,2018 February,2,Battle-No change of territory,Taliban,0,Military Forces of Afghanistan (2004-),0,1,12,Southern Asia,Afghanistan,Ghazni,Ghazni,0,Ghazni,33.5508,68.4225,2,BBC Monitoring; Voice of Jihad,National,"Taliban sources reported that on February 7th, 2 Afghan soldiers were killed when Taliban militants attacked them in the Nazar Khan area of Ghazni district, Ghazni province.",2
CON1357764,2018 February,2,Battle-No change of territory,Police Forces of Afghanistan (2004-),0,Taliban,0,2,12,Southern Asia,Afghanistan,Helmand,Nahri Saraj,0,Girishk,31.8209,64.57,2,BBC Monitoring; Radio Bost,National,"On February 7th, 7 police personnel and 2 Taliban militants were killed during a clash between the two in Girishk district, Helmand province.",9
CON1357767,2018 February,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban,0,2,12,Southern Asia,Afghanistan,Ghazni,Dih Yak,0,Ramak,33.5223,68.6264,2,Associated Press International,International,"On February 7th, 4 children were killed in a supporting airstrike during a ground battle between Afghan security forces and Taliban militants in Dih Yak district of Ghazni.",4
CON1357768,2018 February,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban,0,2,12,Southern Asia,Afghanistan,Kandahar,Maywand,0,Maywand,31.7333,65.1333,2,BBC Monitoring; Paiwastoon Ghag,National,"On February 7th, 3 Afghan Army personnel and 2 Taliban militants were killed in a battle between the two in Maywand district, Kandahar province.",5
CON1357769,2018 February,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban,0,2,12,Southern Asia,Afghanistan,Laghman,Mehtar Lam,0,Maidani,34.7045,70.2396,1,Pajhwok Afghan News English,National,"On February 7th, 6 Taliban militants were killed, and around 6 wounded, by Afghan security forces during an operation in the Maidani area of Mehtar Lam district, Laghman.",6
CON1738720,2018 February,2,Battle-No change of territory,Taliban,0,Militia (Pro-Government),0,3,23,Southern Asia,Afghanistan,Helmand,Sangin,0,Marja,31.5211,64.1176,2,BBC Monitoring; Voice of Jihad,National,"As reported by Taliban sources on Februrary 7th, 9 pro-government militia personnel were killed during a Taliban attack on a checkpoint in Marja district of Helmand province.",9
CON1738721,2018 February,2,Battle-No change of territory,Taliban,0,Police Forces of Afghanistan (2004-),0,1,12,Southern Asia,Afghanistan,Helmand,Nad Ali,0,Nad-e Ali,31.6323,64.2645,2,BBC Monitoring; Voice of Jihad,National,"As reported by Taliban sources on Februrary 7th, 7 police personnel were killed, and 1 Taliban militant injured, during a Taliban attack on a checkpoint in Nad Ali district of Helmand province.",7
CON1357606,2018 February,2,Battle-No change of territory,Taliban,0,Militia (Pro-Government),0,3,23,Southern Asia,Afghanistan,Helmand,Nahri Saraj,0,Yakhchal,31.79,64.6829,1,BBC Monitoring; Voice of Jihad,National,"Taliban sources reported that on February 8th, 4 pro-government militia men were killed when the checkpost they were guarding was attacked by Taliban militants in the Yakhchal area of Nahri Saraj district, Helmand.",4
CON1357531,2018 February,2,Battle-No change of territory,Taliban,0,Military Forces of Afghanistan (2004-),Police Forces of Afghanistan (2004-),1,12,Southern Asia,Afghanistan,Takhar,Darqad,0,Darqad,37.3841,69.4529,2,Xinhua General News Service,International,"On February 8th, 1 police officer and 1 Afghan soldier were killed when their group was ambushed by Taliban forces during an operation in Darqad district of Takhar province.",2
CON1357534,2018 February,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban,0,2,12,Southern Asia,Afghanistan,Farah,Shib Koh,0,Shib Koh,32.1082,61.3779,2,Xinhua General News Service,International,"On February 8th, 8 Taliban militants were killed during a battle with Afghan security forces in the Dozak area of Shibkoh district, Farah province.",8
CON1357532,2018 February,2,Battle-No change of territory,Police Forces of Afghanistan (2004-) National Directorate of Security,0,Unidentified Armed Group (Afghanistan),0,3,13,Southern Asia,Afghanistan,Kapisa,Tagab,0,Tagab,34.855,69.6492,2,Bakhtar News Agency,National,"On February 8th, 1 unidentified militant was killed, and 6 others arrested, during an operation conducted by National Directorate of Security personnel in Sapadar village of Tagab district, Kapisa.",1
